Fatal_Accident_Index,Fatal_Casualty_Type,Fatal_Casualty_Sex,Fatal_Casualty_Age
"200650D42J588",Car_Driver,Male,27
"200650D43A322",Bus_Passenger,Female,17
"200650D43C762",Pedestrian,Male,32
"200650E31G991",Pedal Cyclist,Male,34
"200650E31M453",Car_Passenger,Female,80
"200650E51I087",Pedestrian,Female,41
"200650E51J572",Pedestrian,Male,Not_Reported
"200650E51L801",Car_Passenger,Female,17
"200650E61P476",Pedestrian,Female,Not_Reported
"200650F21F008",Car_Driver,Male,17
"200650F31K732",Pedestrian,Female,75
"200650F41K943",Pedal Cyclist,Male,13
"200650F41Q650",Pedestrian,Female,84
"200650F42B263",Pedestrian,Male,68
"200650F44E990",Car_Driver,Male,40
"200650F51J771",Car_Passenger,Female,16
"200650F52C761",Car_Driver,Male,44
"200650F55Q341",Car_Driver,Male,21
"2006520002305",Motor_Cycle_Rider,Male,22
"2006520003603",Car_Driver,Male,67
"2006520005771",Car_Passenger,Female,44
"2006520005789",Pedestrian,Female,90
"2006520008320",Car_Driver,Male,34
"2006520008320",Car_Driver,Male,32
"2006520011274",Pedestrian,Male,63
"2006520011282",Van_Driver,Male,21
"2006520011363",Car_Driver,Female,54
"2006520011495",Car_Driver,Female,23
"2006520012661",Motor_Cycle_Rider,Male,45
"2006520012751",Pedal Cyclist,Male,21
"2006520015466",Pedestrian,Male,35
"2006520018511",Car_Driver,Female,35
"2006520019259",Car_Driver,Male,53
"2006520019283",Car_Driver,Male,17
"2006520026794",Pedal Cyclist,Male,31
"2006520030554",Car_Driver,Male,50
"2006520034096",Car_Driver,Male,32
"2006520037125",Car_Driver,Male,62
"2006520040967",Motor_Cycle_Rider,Male,39
"2006520043001",Motor_Cycle_Rider,Male,55
"2006520043036",Pedestrian,Male,12
"2006520044041",Motor_Cycle_Rider,Male,53
"2006520045071",Car_Passenger,Female,18
"2006520049263",Motor_Cycle_Rider,Male,24
"2006520051632",Motor_Cycle_Rider,Male,35
"2006520053252",Pedal Cyclist,Male,20
"2006520059137",Car_Driver,Male,34
"2006520060062",Car_Driver,Male,22
"2006520062511",Car_Passenger,Male,27
"2006520063690",Motor_Cycle_Rider,Male,23
"2006520065781",Car_Driver,Male,32
"2006520065820",Car_Driver,Male,47
"2006520071307",Motor_Cycle_Rider,Male,37
"2006520073989",Pedestrian,Male,34
"2006520075493",Motor_Cycle_Rider,Male,19
"2006520080896",Pedal Cyclist,Male,43
"2006520082732",Motor_Cycle_Rider,Male,27
"2006520082881",Motor_Cycle_Rider,Male,48
"2006520082881",Motor_Cycle_Passenger,Female,52
"2006520084913",Motor_Cycle_Rider,Male,29
"2006520087025",Motor_Cycle_Rider,Male,17
"2006520092436",Motor_Cycle_Rider,Male,41
"2006520094188",Motor_Cycle_Rider,Male,37
"2006520094501",Car_Passenger,Female,17
"2006520094501",Car_Driver,Male,24
"2006520094765",Car_Passenger,Female,76
"2006520096598",Pedestrian,Male,87
"2006520097756",Car_Driver,Male,35
"2006520100919",Car_Driver,Male,22
"2006520100929",Pedal Cyclist,Female,13
"2006520102580",Pedestrian,Male,71
"2006520104116",Pedestrian,Male,64
"2006520107654",Car_Passenger,Female,64
"2006520107743",Motor_Cycle_Rider,Male,50
"2006520108162",Car_Driver,Male,83
"2006520111112",Pedestrian,Male,84
"2006520111511",Pedestrian,Male,87
"2006520114413",Motor_Cycle_Rider,Male,16
"2006520114642",Car_Driver,Male,18
"2006520117960",Car_Driver,Male,85
"2006520119220",Car_Passenger,Female,26
"2006520120898",Car_Driver,Female,25
"2006520123552",Pedestrian,Female,47
"2006520125946",Car_Driver,Male,34
"2006520127302",Car_Driver,Male,34
"2006520128147",Pedestrian,Male,24
"2006520128198",Pedestrian,Male,26
"2006520130036",Car_Passenger,Male,18
"2006520130036",Car_Driver,Male,17
"2006520130036",Car_Passenger,Male,18
"2006520134520",Car_Passenger,Female,52
"2006520134899",Motor_Cycle_Rider,Male,35
"2006520141739",Motor_Cycle_Rider,Male,35
"2006520142174",Car_Driver,Male,54
"2006520145521",Car_Passenger,Female,71
"2006520147869",Car_Passenger,Male,18
"2006520152633",Pedestrian,Male,44
"2006520152749",Car_Passenger,Female,13
"2006520153265",Car_Passenger,Female,75
"200652D154741",Motor_Cycle_Rider,Male,16
"2006530185118",Car_Passenger,Female,27
"2006530185156",Car_Driver,Male,26
"2006530185261",Car_Driver,Female,17
"2006530185342",Car_Driver,Male,68
"2006530185535",Car_Driver,Male,23
"2006530185535",Car_Passenger,Female,22
"2006530185711",Car_Driver,Male,23
"2006530186175",Motor_Cycle_Rider,Male,28
"2006530186197",Car_Passenger,Female,18
"2006530186252",Car_Driver,Male,18
"2006530186305",Motor_Cycle_Rider,Female,49
"2006530186357",Motor_Cycle_Rider,Male,35
"2006530186709",Car_Driver,Male,55
"2006530186788",Pedestrian,Male,23
"2006530186974",Motor_Cycle_Rider,Male,36
"2006530187004",Other_Vehicle_Occupant,Female,93
"2006530187011",Car_Passenger,Male,17
"2006530187011",Car_Passenger,Male,18
"2006530187015",Car_Driver,Male,25
"2006530187064",Motor_Cycle_Rider,Male,33
"2006530187300",Car_Driver,Female,42
"2006530187319",Car_Driver,Male,28
"2006530187417",Car_Driver,Female,20
"2006530187485",Car_Driver,Male,21
"2006530187563",Car_Passenger,Female,60
"2006530187839",Pedestrian,Male,11
"2006530187858",Motor_Cycle_Rider,Male,36
"2006530187860",Motor_Cycle_Rider,Male,46
"2006530188197",Car_Driver,Male,19
"2006530188301",Car_Driver,Female,26
"2006530188649",Motor_Cycle_Rider,Male,16
"2006530188703",Pedal Cyclist,Male,76
"2006530188727",Car_Passenger,Female,19
"2006530189140",Pedestrian,Male,23
"2006530189141",Pedestrian,Male,58
"2006530189178",Motor_Cycle_Rider,Male,24
"2006530189180",Pedestrian,Female,24
"2006530189282",Motor_Cycle_Rider,Female,20
"200654AD46106",Car_Passenger,Male,83
"200654AD62106",Pedestrian,Male,69
"200654AH01706",Car_Driver,Male,70
"200654AH33606",Car_Passenger,Male,56
"200654AH37706",Car_Driver,Male,42
"200654AH47206",Car_Driver,Female,65
"200654AH47206",Car_Passenger,Male,62
"200654AM19806",Motor_Cycle_Rider,Male,51
"200654AM19806",Motor_Cycle_Rider,Male,22
"200654AM52106",Car_Driver,Male,20
"200654AM52106",Car_Driver,Female,60
"200654AM61006",Pedestrian,Female,69
"200654AN17206",Car_Passenger,Female,89
"200654AN22606",Car_Passenger,Female,33
"200654AN54406",Car_Driver,Female,20
"200654AN61606",Car_Passenger,Male,20
"200654AN62306",Pedestrian,Male,81
"200654AT04406",Pedestrian,Female,11
"200654AT39806",HGV_Driver,Male,37
"200654AT42206",Car_Driver,Female,84
"200654AT62006",Car_Passenger,Female,31
"200654AY57806",Car_Driver,Male,22
"200654CP63606",Pedestrian,Female,89
"200654CR23106",Car_Driver,Male,48
"200654CR35006",Car_Driver,Male,25
"200654CR39506",Car_Driver,Male,32
"200654CR47206",Pedestrian,Female,78
"200654CS09206",Car_Driver,Male,77
"200654CT58806",Motor_Cycle_Rider,Male,29
"200654CT59706",Motor_Cycle_Rider,Male,28
"200654CW46206",Motor_Cycle_Rider,Male,17
"200654CY48806",Car_Driver,Male,20
"200654CY54506",Car_Driver,Male,17
"200654DH12106",Car_Driver,Male,27
"200654DH12106",Car_Driver,Male,23
"200654DH34606",Pedestrian,Female,18
"200654DH45306",Motor_Cycle_Rider,Male,32
"200654DN16606",Motor_Cycle_Rider,Male,22
"200654MA02006",Pedestrian,Male,35
"200654MA03906",HGV_Driver,Male,43
"200654MB09106",Car_Driver,Male,29
"2006556B00665",Pedestrian,Female,2
"2006556B01005",Pedal Cyclist,Male,55
"2006556B01085",Pedestrian,Male,78
"2006556B01852",Car_Passenger,Male,93
"2006556B04301",Car_Passenger,Male,25
"2006556B04437",Car_Driver,Male,21
"2006556E00176",Car_Driver,Female,79
"2006556E00224",Car_Driver,Male,22
"2006556E00478",Pedestrian,Male,89
"2006556E01070",Car_Driver,Female,71
"2006556E01595",Motor_Cycle_Rider,Male,38
"2006556E01666",Motor_Cycle_Rider,Male,43
"2006556E01760",Pedestrian,Male,25
"2006556E02486",Pedestrian,Male,14
"2006556E02790",Pedestrian,Male,38
"2006556E02979",Other_Vehicle_Occupant,Male,87
"2006556E03314",Car_Driver,Male,52
"2006556E03880",Car_Driver,Male,68
"2006556E04012",Other_Vehicle_Occupant,Male,60
"2006556E04519",Pedal Cyclist,Female,7
"2006556E05525",Car_Driver,Male,18
"2006556E05533",Car_Driver,Male,40
"2006556E05533",Car_Passenger,Female,3
"2006556E05675",Motor_Cycle_Rider,Male,50
"2006556P04396",Motor_Cycle_Rider,Male,18
"2006556P04923",Car_Driver,Male,31
"2006556W00257",Car_Driver,Male,18
"2006556W00257",Car_Passenger,Male,64
"2006556W00499",Pedestrian,Male,42
"2006556W01086",Van_Passenger,Male,71
"2006556W02446",Car_Driver,Female,83
"2006556W02991",Car_Driver,Female,19
"2006556W03094",Motor_Cycle_Rider,Male,58
"2006556W04883",Car_Driver,Male,83
"2006556W04912",Car_Driver,Female,28
"2006556W05125",Car_Passenger,Male,11
"2006556W05703",Car_Driver,Female,90
"2006556W05821",Car_Driver,Male,26
"2006600AN1051",Car_Driver,Male,27
"2006600AN2024",Car_Driver,Female,30
"2006600AN3008",Car_Driver,Male,81
"2006600AN3015",Car_Driver,Male,63
"2006600AN4045",Car_Driver,Male,85
"2006600AN6017",Car_Driver,Male,17
"2006600CO1003",Car_Passenger,Male,17
"2006600CO2001",Car_Driver,Male,82
"2006600CO6019",Car_Passenger,Female,1
"2006600CO6019",Car_Driver,Male,62
"2006600CO6022",Motor_Cycle_Rider,Male,35
"2006600CO6043",Motor_Cycle_Rider,Male,46
"2006600CO6053",Car_Driver,Male,21
"2006600CO9003",Pedal Cyclist,Male,61
"2006600CO9003",Pedal Cyclist,Male,42
"2006600CO9003",Pedal Cyclist,Male,55
"2006600CO9003",Pedal Cyclist,Male,14
"2006600DE3014",Pedestrian,Female,8
"2006600DE3023",Car_Driver,Female,81
"2006600DE4036",Car_Driver,Male,19
"2006600DE4051",Pedal Cyclist,Male,34
"2006600DE4109",Car_Driver,Male,22
"2006600DE4110",Car_Driver,Male,70
"2006600DE5031",Motor_Cycle_Rider,Male,22
"2006600DE7021",Car_Passenger,Male,76
"2006600DE8038",Car_Driver,Male,21
"2006600FL3012",Car_Driver,Male,22
"2006600FL6007",Motor_Cycle_Rider,Male,26
"2006600FL6037",Car_Driver,Male,24
"2006600FL6038",Car_Driver,Male,19
"2006600FL9011",Pedestrian,Male,78
"2006600WR1340",Car_Passenger,Female,52
"2006600WR3003",Car_Passenger,Male,23
"2006600WR3016",Car_Driver,Male,31
"2006600WR6021",Car_Driver,Male,18
"2006600WR7055",Car_Driver,Male,18
"200660GN30990",Car_Driver,Male,61
"200660GN80070",Car_Driver,Male,16
"200660GS10210",Motor_Cycle_Rider,Male,37
"200660GS10560",Car_Driver,Male,17
"200660GS30090",Car_Driver,Female,20
"200660GS40170",Motor_Cycle_Rider,Male,45
"200660GS50160",Car_Passenger,Male,16
"200660GS50400",Motor_Cycle_Rider,Male,37
"200660GS60200",Motor_Cycle_Rider,Male,47
"2006610003006",Pedal Cyclist,Male,71
"2006610005006",Motor_Cycle_Rider,Male,21
"2006610005406",Pedestrian,Male,55
"2006610029606",HGV_Driver,Male,43
"2006610050706",Car_Passenger,Male,17
"2006610055306",Car_Driver,Male,56
"2006610062406",Car_Passenger,Male,26
"2006610070706",Motor_Cycle_Rider,Male,42
"2006610073806",Car_Passenger,Female,80
"2006610075606",Motor_Cycle_Rider,Male,68
"2006610077406",Car_Passenger,Male,4
"2006610081506",Motor_Cycle_Rider,Female,39
"2006610090706",Car_Driver,Male,20
"2006610100406",Car_Driver,Female,59
"2006610106506",Pedestrian,Male,85
"2006610106606",Motor_Cycle_Rider,Male,63
"2006610112006",Car_Passenger,Male,26
"2006620145140",Pedestrian,Male,34
"2006620145552",Pedal Cyclist,Male,50
"2006620147761",Van_Driver,Male,32
"2006620148180",Car_Driver,Male,18
"2006620148375",Car_Passenger,Male,16
"2006620148595",Car_Driver,Female,48
"2006620148792",Pedestrian,Male,84
"2006620149127",Pedestrian,Female,80
"2006620149418",Car_Driver,Male,61
"2006620149418",Car_Driver,Female,39
"2006620149418",Car_Passenger,Female,4
"2006620150721",Pedestrian,Female,29
"2006620151248",Car_Passenger,Male,15
"2006620151309",Motor_Cycle_Rider,Male,42
"2006620151528",Car_Driver,Male,34
"2006620152100",Pedestrian,Female,52
"2006620152491",Motor_Cycle_Rider,Male,25
"2006620152534",Pedestrian,Male,21
"2006620153182",Car_Driver,Male,78
"2006620153469",Motor_Cycle_Rider,Male,27
"2006620153513",Car_Passenger,Female,26
"2006620154642",Motor_Cycle_Rider,Male,33
"2006620155409",Pedestrian,Female,78
"2006620155921",Car_Driver,Male,32
"2006620156431",Motor_Cycle_Rider,Male,71
"2006620156439",Pedestrian,Male,30
"2006620156665",Motor_Cycle_Rider,Male,27
"2006620156844",Bus_Passenger,Female,91
"2006620157648",Motor_Cycle_Rider,Male,21
"2006620157661",Car_Driver,Male,23
"2006620157721",Car_Driver,Female,56
"2006620158134",Car_Driver,Male,34
"2006620158897",Car_Driver,Male,27
"2006620159219",Car_Driver,Male,21
"2006620159873",Car_Driver,Male,19
"2006620159876",Car_Passenger,Male,20
"2006620159942",Pedestrian,Female,86
"2006620160166",Pedestrian,Male,53
"2006620160279",Car_Passenger,Male,23
"2006620160279",Car_Driver,Male,25
"2006620160437",Pedestrian,Male,83
"2006620160796",Car_Passenger,Male,91
"2006620161118",Pedestrian,Female,89
"2006620161376",Pedestrian,Male,34
"2006620161512",Car_Driver,Female,43
"200663AC04706",Car_Driver,Male,32
"200663AC10406",Car_Driver,Male,32
"200663AC11206",Car_Driver,Male,17
"200663AC17206",Car_Driver,Male,39
"200663AC25306",Motor_Cycle_Rider,Male,69
"200663AC29306",Motor_Cycle_Rider,Male,51
"200663AC29306",Motor_Cycle_Passenger,Female,43
"200663AC31506",Motor_Cycle_Rider,Male,25
"200663AC31606",Car_Driver,Male,59
"200663AC43806",Car_Driver,Male,59
"200663AC47806",Car_Driver,Female,42
"200663AC51006",Car_Driver,Male,77
"200663BC05206",Car_Driver,Male,17
"200663BC14906",Pedal Cyclist,Male,16
"200663BC20306",Motor_Cycle_Rider,Male,35
"200663BC20806",Car_Passenger,Female,10
"200663BC20906",Car_Driver,Female,20
"200663BC21506",Pedestrian,Male,6
"200663BC22006",Car_Driver,Male,23
"200663CP00406",Car_Driver,Male,25
"200663CP06006",Car_Driver,Male,32
"200663CP07106",Car_Driver,Male,35
"200663CP20606",Motor_Cycle_Rider,Male,58
"200663CP22006",Car_Driver,Male,25
"200663CP27706",Car_Driver,Male,35
"200663CP30606",Car_Driver,Male,23
"200663CP32406",Pedestrian,Male,54
"200663CP38206",Motor_Cycle_Passenger,Female,42
"200663CP39106",Pedestrian,Male,33
"200663DP13706",Motor_Cycle_Rider,Male,25
"200663DP15306",Van_Passenger,Male,58
"200663DP15706",Car_Driver,Female,19
"200663DP16806",Motor_Cycle_Rider,Male,55
"200663DP18906",Other_Vehicle_Occupant,Female,17
"200663DP19406",Motor_Cycle_Rider,Male,57
"200663DP21006",Motor_Cycle_Rider,Male,43
"200663DP21406",Car_Driver,Female,62
"200663DP21806",Motor_Cycle_Rider,Male,39
"200663DP23906",Car_Driver,Male,62
"200663DP27706",Motor_Cycle_Rider,Male,47
"200663DP30706",Motor_Cycle_Rider,Female,54
"200663DP31306",Car_Driver,Male,18
"200663DP31306",Car_Passenger,Male,18
"200663DP31306",Car_Passenger,Male,19
"200663DP33006",Motor_Cycle_Rider,Male,65
"200663DP34806",Motor_Cycle_Rider,Male,40
"200663DP40406",Car_Passenger,Male,60
"200663DP42506",Car_Passenger,Male,57
"200663DP44106",Car_Passenger,Female,16
"200663DP44106",Car_Passenger,Female,15
"200663DP44106",Car_Passenger,Female,15
"200663DP44106",Car_Passenger,Female,16
"200663DP44506",Motor_Cycle_Rider,Male,36
"200663DP45206",Other_Vehicle_Occupant,Male,35
"200663DP46306",Motor_Cycle_Rider,Male,47
"200663DP54206",Pedal Cyclist,Male,34
"200691NE16606",Car_Passenger,Female,24
"200691NE23649",Pedestrian,Male,22
"200691NH04723",Car_Driver,Male,21
"200691NJ06145",Car_Driver,Male,47
"200691NJ11351",Car_Driver,Male,21
"200691NJ12253",Motor_Cycle_Rider,Male,28
"200691NK03442",Motor_Cycle_Rider,Male,32
"200691NK04890",Car_Driver,Male,17
"200691NL05388",Van_Passenger,Male,5
"200691NM00233",Car_Driver,Male,38
"200691NM10284",Car_Passenger,Female,40
"200691NM11264",Car_Driver,Male,36
"200691NM15602",Car_Passenger,Male,36
"200691NM15626",Car_Passenger,Male,83
"200691NM16135",Car_Driver,Male,39
"200691NM16512",Car_Passenger,Female,63
"200691NM16512",Car_Driver,Male,64
"200691NN20385",Motor_Cycle_Rider,Male,39
"200691NN28551",Pedestrian,Male,17
"200691NN28874",Car_Passenger,Male,1
"200691NN28874",Car_Passenger,Male,14
"200691NN34085",Car_Driver,Male,22
"200691NN39653",Car_Driver,Male,19
"200691NN46134",Car_Driver,Male,21
"200691NP02473",Car_Driver,Female,66
"200691NP02473",Car_Passenger,Male,73
"200691NP05987",Motor_Cycle_Rider,Male,62
"200691NP07095",Car_Driver,Male,46
"200691NP07397",Motor_Cycle_Rider,Male,47
"200691NP07672",Motor_Cycle_Rider,Male,42
"2006920600101",Car_Driver,Male,17
"2006920600109",Car_Driver,Female,27
"2006920600296",Pedestrian,Male,49
"2006920600363",Pedal Cyclist,Male,40
"2006920600643",Car_Driver,Male,79
"2006920600699",Pedestrian,Male,82
"2006920601121",Pedal Cyclist,Male,84
"2006920601143",Van_Driver,Male,58
"2006920601210",Pedestrian,Male,90
"2006920601246",Car_Passenger,Male,79
"2006920601307",Car_Passenger,Female,20
"2006920601323",Motor_Cycle_Rider,Male,37
"2006920601352",Car_Driver,Male,24
"2006920601437",Motor_Cycle_Rider,Male,21
"2006920601562",Car_Driver,Male,58
"2006920601569",Car_Passenger,Female,71
"2006920601569",Car_Passenger,Female,64
"2006920601644",Motor_Cycle_Rider,Male,31
"2006920601751",Motor_Cycle_Rider,Male,52
"2006920601868",Pedestrian,Male,33
"2006920601880",Motor_Cycle_Rider,Male,27
"2006920601908",Car_Driver,Male,18
"2006920601913",Motor_Cycle_Rider,Male,41
"2006920602117",Pedestrian,Male,51
"2006920602176",Car_Driver,Male,25
"2006920602176",Car_Driver,Female,33
"2006920602194",Car_Driver,Male,77
"2006920602252",Pedestrian,Male,42
"2006920602292",Car_Driver,Female,19
"2006920602366",Pedal Cyclist,Male,89
"2006920602550",Car_Driver,Male,20
"2006920602611",Motor_Cycle_Rider,Male,42
"2006920602697",Car_Driver,Male,18
"2006920602699",Car_Driver,Male,19
"2006920602808",Car_Driver,Male,20
"2006920602808",Car_Passenger,Male,20
"2006920602978",Van_Driver,Male,26
"2006920603229",Car_Passenger,Male,18
"2006920603260",Car_Passenger,Male,18
"2006920603270",Car_Driver,Male,19
"2006920603399",Motor_Cycle_Rider,Male,35
"2006920603399",Motor_Cycle_Passenger,Male,33
"2006920603641",Motor_Cycle_Rider,Male,22
"2006920603710",Motor_Cycle_Rider,Male,31
"2006920604106",Car_Driver,Male,38
"2006920604108",Car_Driver,Male,18
"2006920604108",Car_Passenger,Female,15
"2006920604108",Car_Passenger,Female,15
"2006920604125",Car_Passenger,Female,21
"2006920604219",Van_Driver,Male,38
"2006920604236",Car_Passenger,Male,33
"2006920604253",Car_Driver,Male,74
"2006920604322",Car_Passenger,Male,25
"2006920604330",Car_Driver,Male,22
"2006920604331",Motor_Cycle_Rider,Male,46
"2006920604573",Car_Passenger,Male,15
"2006920604632",Car_Passenger,Male,17
"2006920604651",Car_Driver,Male,34
"2006920604673",Motor_Cycle_Rider,Male,21
"2006920604793",Car_Passenger,Male,36
"2006920604857",Pedestrian,Male,39
"2006920700069",Pedestrian,Male,71
"2006930000032",Car_Driver,Female,24
"2006930000390",Pedestrian,Male,39
"2006930000609",Pedestrian,Male,43
"2006930000628",Car_Driver,Female,78
"2006930000642",Car_Driver,Male,25
"2006930000789",Car_Driver,Male,22
"2006930000881",Car_Driver,Male,60
"2006930001663",Motor_Cycle_Rider,Male,46
"2006930001718",Car_Driver,Male,42
"2006930001896",Motor_Cycle_Rider,Male,35
"2006930001976",Pedestrian,Female,87
"2006930002162",Pedestrian,Female,6
"2006930003182",Motor_Cycle_Rider,Male,30
"2006930003377",Motor_Cycle_Rider,Male,22
"2006930003481",Car_Driver,Male,62
"2006930003481",Car_Passenger,Female,61
"2006930003518",Car_Driver,Male,89
"2006930003553",Car_Driver,Male,21
"2006930003984",Car_Driver,Male,78
"2006930004133",Pedestrian,Male,21
"200693DUP0625",Car_Passenger,Male,25
"2006940600190",Car_Driver,Male,18
"2006940600217",Car_Driver,Male,49
"2006940600634",Car_Driver,Male,36
"2006940600687",Car_Driver,Female,63
"2006940600687",Car_Passenger,Female,87
"2006940600710",Motor_Cycle_Rider,Male,43
"2006940600777",Car_Passenger,Female,17
"2006940600777",Car_Passenger,Female,2
"2006940600800",Car_Driver,Male,56
"2006940601065",Pedestrian,Male,6
"2006940601254",Car_Driver,Female,23
"2006940601541",Car_Passenger,Female,21
"2006940601843",Motor_Cycle_Rider,Male,28
"2006940601921",Car_Driver,Male,37
"2006940601968",Motor_Cycle_Rider,Male,54
"2006940601969",Motor_Cycle_Rider,Male,34
"2006940602158",Motor_Cycle_Rider,Male,22
"2006940602356",Car_Driver,Male,58
"2006940602738",Car_Driver,Male,48
"2006950000113",Car_Driver,Female,37
"2006950000581",Car_Driver,Male,30
"2006950000977",Car_Driver,Male,38
"2006950001033",Pedestrian,Male,39
"2006950001415",Car_Driver,Male,23
"2006950002481",Car_Driver,Male,46
"2006950002526",Car_Driver,Female,47
"2006950003476",Motor_Cycle_Rider,Male,37
"2006950004390",Car_Driver,Male,25
"2006950005144",HGV_Driver,Male,59
"2006950005408",Motor_Cycle_Rider,Male,23
"2006950005761",Car_Driver,Male,26
"2006950005843",Motor_Cycle_Rider,Female,33
